"6044","HYDROSOL POLYVIT LABAZ ",0,"N/A",
"6045","HYDROSOL POLYVIT PDV ",0,"N/A",
"6046","HYDROSOL POLYVIT ROCHE ",0,"N/A",
"6047","HYDROTALCITE ",0,"N/A",
"6048","HYDROXO ",0,"N/A",
"6049","HYDROXOCOBALAMINE ",0,"N/A",
"6050","HYDROXYBUTYRIQUE ",0,"N/A",
"6051","HYDROXYCARBAMIDE ",1,"N/A","HYDROXYCARBAMIDE",
"6052","HYDROXYCHLOROQUINE ",0,"N/A",
"6053","HYDROXYDES AL ET ",2,"N/A","MAGNESIUM","OXYDE D'ALUMINIUM",
"6054","HYDROXYDES AL-MG ",1,"N/A","MAGNESIUM",
"6055","HYDROXYPROGESTERONE ",0,"N/A",
"6056","HYDROXYZINE ",1,"N/A","HYDROXYZINE",
"6057","HYGROTON ",1,"N/A","CHLORTALIDONE",
"6058","HYGROTON RESERPINE ",2,"CHLORTALIDONE","RESERPINE",
"6059","HYMECROMONE ",0,"N/A",
"6060","HYPALENE ",1,"FLURAZEPAM",
"6061","HYPERAMINE ",0,"N/A",
"6062","HYPERHES ",3,"AMIDON","HYDROXYETHYLAMIDON","SODIUM CHLORURE",
"6063","HYPERIUM ",0,"N/A",
"6064","HYPERPROTIDINE GUIGOZ ",0,"N/A",
"6065","HYPERSTAT ",1,"DIAZOXIDE",
"6066","HYPERTENSINE ",1,"ANGIOTENSINAMIDE",
"6067","HYPNASMINE AD ",2,"BUTOBARBITAL","THEOPHYLLINE",
"6068","HYPNASMINE ",0,"N/A",
"6069","HYPNOMIDATE ",1,"N/A","ETOMIDATE",
"6070","HYPNOVEL ",0,"N/A",
"6071","HYPNOVEL AM ",0,"N/A",
"6072","HYPOCHLORITE DE LOC ",0,"N/A",
"6073","HYPOSTAMINE ",1,"TRITOQUALINE",
"6074","HYPOSTOP ",0,"N/A",
"6075","HYPOSULFENE ",1,"N/A","SODIUM",
"6076","HYRVALAN ",3,"ACIDE ASCORBIQUE","CHLORPHENAMINE","PARACETAMOL",
"6077","HYTACAND ",2,"CANDESARTAN","HYDROCHLOROTHIAZIDE",
"6078","HYTRAST BRONCHOGRAPHIE ",0,"N/A",
"6079","HYTRINE ",0,"N/A",
"6080","HYZAAR ",2,"HYDROCHLOROTHIAZIDE","LOSARTAN",
"6081","HYZAAR (AIP) (BBAPL) ",2,"HYDROCHLOROTHIAZIDE","LOSARTAN",
"6082","IALUM ",0,"N/A",
"6083","IASOCHOLINE ",1,"FLUOROCHOLINE",
"6084","IASODOPA ",1,"FLUORODOPA",
"6085","IASOFLU ",1,"SODIUM",
"6086","IBACITABINE ",0,"N/A",
"6087","IBANDRONATE ",0,"N/A",
"6088","IBANDRONIQUE ",0,"N/A",
"6089","IBANDRONIQUE AC ",0,"N/A",
"6090","IBECOR Gé ",1,"PRAVASTATINE",
"6091","IBIS ",0,"N/A",
"6092","IBITAZINA GU G/250 ",2,"PIPERACILLINE","TAZOBACTAM",
"6093","IBITAZINA GU G/500 ",2,"PIPERACILLINE","TAZOBACTAM",
"6094","IBRITUMOMAB TIUXETAN TROUSSE ",0,"N/A",
"6095","IBRUTINIB ",1,"N/A","IBRUTINIB",
"6096","IBUALGIC ",1,"IBUPROFENE",
"6097","IBUCAPS Gé ",1,"IBUPROFENE",
"6098","IBUFETUM ",1,"IBUPROFENE",
"6099","IBUPROFENE ",1,"N/A","IBUPROFENE",
"6100","IBUPROFENE + CODEINE ",0,"N/A",
"6101","IBUPROFENE + PSEUDOEP ",0,"N/A",
"6102","IBUPROFENE ORODIS ",0,"N/A",
"6103","IBUPROFENE + LEVOMENTHOL ",0,"N/A",
"6104","IBUPROFENE ACF PELL ",1,"IBUPROFENE",
"6105","IBUPROFENE PELL ",1,"IBUPROFENE",
"6106","IBUPROFENE FRANCE ",1,"IBUPROFENE",
"6107","IBUPROFENE BOEHR PELL ",1,"IBUPROFENE",
"6108","IBUPROFENE DU SAINT BERNARD ",1,"IBUPROFENE",
"6109","IBUPROFENE GIBAUD ",1,"IBUPROFENE",
"6110","IBUPROFENE MYC PELL ",1,"IBUPROFENE",
"6111","IBUPROFENE NEP PELL ",1,"IBUPROFENE",
"6112","IBUPROFENE RMO PELL ",1,"IBUPROFENE",
"6113","IBUPROFENE UPSA ",1,"IBUPROFENE",
"6114","IBUPROFENE URGO ",1,"IBUPROFENE",
"6115","IBUPROFENE URGO TB60G ",1,"IBUPROFENE",
"6116","IBUPROFENE ZF PELL ",1,"IBUPROFENE",
"6117","IBUTABS PELL ",1,"IBUPROFENE",
"6118","IBUTOP ",1,"IBUPROFENE",
"6119","ICACINE ",1,"DIBEKACINE",
"6120","ICANDRA ",2,"METFORMINE","VILDAGLIPTINE",
"6121","ICATIBANT ",0,"N/A",
"6122","ICAVEX ",1,"MOXISYLITE",
"6123","ICAZ ",1,"ISRADIPINE",
"6124","ICLUSIG ",1,"PONATINIB",
"6125","IDARAC ",1,"FLOCTAFENINE",
"6126","IDARUBICINE ",1,"N/A","IDARUBICINE",
"6127","IDEBENONE ",0,"N/A",
"6128","IDELALISIB ",0,"N/A",
"6129","IDELALISIB GLD ",0,"N/A",
"6130","IDEOLAXYL ",2,"ALOES","SENE",
"6131","IDEOS ",0,"N/A",
"6132","IDROCILAMIDE ",0,"N/A",
"6133","IDROCOL ",0,"N/A",
"6134","IDULIAN ",0,"N/A",
"6135","IDURSULFASE ",0,"N/A",
"6136","IDUVIRAN ",0,"N/A",
"6137","IFENPRODIL ",0,"N/A",
"6138","IFIRMACOMBI ",2,"HYDROCHLOROTHIAZIDE","IRBESARTAN",
"6139","IFIRMASTA PELL ",1,"IRBESARTAN",
"6140","IFOSFAMIDE ",1,"N/A","IFOSFAMIDE",
"6141","IG HUM ANTI-HEPB SRG ",0,"N/A",
"6142","IG ANTI CMV LFB IV ",1,"IMMUNOGLOBULINE CMV HUMAINE",
"6143","IG ANTI HA ",0,"N/A",
"6144","IG ANTI THYMOCYTE EQUINE ",0,"N/A",
"6145","IG ANTIOREILLONS ",0,"N/A",
"6146","IG ANTIRUBEOLE ",0,"N/A",
"6147","IG ANTIVACCINE VARIOLE ",0,"N/A",
"6148","IG ANTIVARICELLE ZONA ",0,"N/A",
"6149","IG GAM ",0,"N/A",
"6150","IG HUM HEP B ",0,"N/A",
"6151","IG HUM HEP B LFB ",1,"IMMUNOGLOBULINE HEPATITE B HUMAINE",
"6152","IG HUM HEP B LFB IV ",1,"IMMUNOGLOBULINE HEPATITE B HUMAINE",
"6153","IG TETANIQUE ",1,"FRAGMENT F(ab') TETANIQUE EQUIN",
"6154","IKARAN ",1,"DIHYDROERGOTAMINE",
"6155","IKERVIS ",1,"CICLOSPORINE",
"6156","IKOREL ",1,"NICORANDIL",
"6157","ILARIS FL+FL ",1,"CANAKINUMAB",
"6158","ILARIS ",1,"CANAKINUMAB",
"6159","ILIADINE ",0,"N/A",
"6160","ILOMEDINE ",1,"ILOPROST",
"6161","ILOPROST ",0,"N/A",
"6162","IMATINIB ",0,"N/A",
"6163","IMBRUVICA ",1,"IBRUTINIB",
"6164","IMEGUL ",2,"CASCARA","ISPAGHUL",
"6165","IMETH ",1,"METHOTREXATE",
"6166","IMIDAPRIL ",0,"N/A",
"6167","IMIGLUCERASE ",0,"N/A",
"6168","IMIGRANE ",1,"N/A","SUMATRIPTAN",
"6169","IMIGRANE AUTO-INJ ",1,"SUMATRIPTAN",
"6170","IMIJECT ",1,"SUMATRIPTAN",
"6171","IMIJECT AUTO-INJ ",0,"N/A",
"6172","IMIPENEM CIL ",3,"CILASTATINE","IMIPENEME","N/A",
"6173","IMIPENEM CIL GER ",2,"CILASTATINE","IMIPENEME",
"6174","IMIPENEM CIL HPF ",0,"N/A",
"6175","IMIPENEM CIL KBI ",0,"N/A",
"6176","IMIPENEM CIL INJS ",0,"N/A",
"6177","IMIPENEME CIL ",0,"N/A",
"6178","IMIPRAMINE ",0,"N/A",
"6179","IMIQUIMOD ",0,"N/A",
"6180","IMIZINE DENT ",1,"METRONIDAZOLE",
"6181","IMMENOCTAL ",1,"SECOBARBITAL",
"6182","IMMU ORR ",0,"N/A",
"6183","IMMUCYST ",2,"N/A","BACILLE","CALMETTE ET GUERIN (BCG)",
"6184","IMMUCYST VESICALE ",2,"BACILLE","CALMETTE ET GUERIN (BCG)",
"6185","IMMUGRIP ",1,"VIRUS GRIPPE A",
"6186","IMMUN BCG ",0,"N/A",
"6187","IMMUNOGLOBULINE HUM ",0,"N/A",
"6188","IMMUNOGLOBULINE ",0,"N/A",
"6189","IMMU-PHILUS LYO ET IM ",0,"N/A",
"6190","IMMUSEVEN ",1,"FACTEUR DE COAGULATION HUMAIN",
"6191","IMNOVID ",1,"POMALIDOMIDE",
"6192","IMOCUR ",0,"N/A",
"6193","IMODIUM ",1,"N/A","LOPERAMIDE",
"6194","IMODIUMCAPS ",1,"LOPERAMIDE",
"6195","IMODIUMDUO ",2,"DIMETICONE","LOPERAMIDE",
"6196","IMODIUMLINGUAL LYOPHILISAT ",1,"LOPERAMIDE",
"6197","IMODIUMLIQUICAPS ",1,"LOPERAMIDE",
"6198","IMOGAM RAGE ",1,"IMMUNOGLOBULINE ANTIRABIQUE HUMAINE",
"6199","IMONOGAS ",1,"SIMETHICONE",
"6200","IMOSEPTYL ",1,"NIFUROXAZIDE",
"6201","IMOSSEL ",1,"LOPERAMIDE",
"6202","IMOSSELDUO ",2,"LOPERAMIDE","SIMETHICONE",
"6203","IMOSSELLINGUAL LYOPHILISAT ",1,"LOPERAMIDE",
"6204","IMOVANE ",1,"N/A","ZOPICLONE",
"6205","IMOVAX OREILLONS ",0,"N/A",
"6206","IMOVAX POLIO ",1,"VIRUS POLIOMYELITE",
"6207","IMPAVIDO ",1,"MILTEFOSINE",
"6208","IMPORTAL ",2,"LACTITOL","N/A",
"6209","IMPORTAL JEUNE ",1,"LACTITOL",
"6210","IMUDON ",6,"N/A","CORYNEBACTERIUM","FUSOBACTERIUM","LACTOBACILLUS","PSEUDODIPHTERICUM","STAPHYLOCOCCUS AUREUS","STREPTOCOCCUS SANGUIS",
"6211","IMUKIN MICROG/0.5ML ",2,"INTERFERON GAMMA","RECOMBINANT",
"6212","IMURAN ",0,"N/A",
"6213","IMUREL ",1,"AZATHIOPRINE",
"6214","IMUREL IV ",1,"AZATHIOPRINE",
"6215","INADROX ",0,"N/A",
"6216","INCITAL ",0,"N/A",
"6217","INCIVO ",1,"TELAPREVIR",
"6218","INCRELEX ",1,"MECASERMINE",
"6219","INDAC/GLYCOP INH ",0,"N/A",
"6220","INDACATEROL MCG INH ",0,"N/A",
"6221","INDAMIREX ",0,"N/A",
"6222","INDAPAMIDE ",1,"N/A","INDAPAMIDE",
"6223","INDAPAMIDE MURAT ",1,"INDAPAMIDE",
"6224","INDIARAL ",1,"LOPERAMIDE",
"6225","INDIMACIS ",0,"N/A",
"6226","INDINAVIR ",0,"N/A",
"6227","INDIUM CHLORURE SOLMARQ ",0,"N/A",
"6228","INDIUM CHLORURE MARQUAGE ",0,"N/A",
"6229","INDIUM OXINATE MARQUAGE ",0,"N/A",
"6230","INDIUM PENTET. ",0,"N/A",
"6231","INDIUM PENTETREOT ",0,"N/A",
"6232","INDO PAED ",0,"N/A",
"6233","INDOBIOTIC ",1,"N/A","INDOMETACINE",
"6234","INDOCID ",2,"INDOMETACINE","N/A",
"6235","INDOCIN ",1,"INDOMETACINE",
"6236","INDOCOLLYRE ",2,"INDOMETACINE","N/A",
"6237","INDOLACINE RECT ",1,"INDOMETACINE",
"6238","INDOLACINE ",1,"INDOMETACINE",
"6239","INDOMET ",1,"INDOMETACINE",
"6240","INDOMETACINE ",0,"N/A",
"6241","INDORAMINE ",0,"N/A",
"6242","INDUCTOR ",1,"GONADOTROPHINE HUMAINE",
"6243","INDUCTOS ",1,"DIBOTERMINE",
"6244","INDUSIL T ",3,"COBALT","COBAMAMIDE","N/A",
"6245","INEGY ",2,"EZETIMIBE","SIMVASTATINE",
"6246","INEKA ",2,"BENZALKONIUM","PHENYLMERCURE",
"6247","INERPAN FILM ",0,"N/A",
"6248","INEXIUM ",3,"ESOMEPRAZOLE","MAGNESIUM","N/A",
"6249","INEXIUM (AIP) (MWI IT) ",2,"ESOMEPRAZOLE","MAGNESIUM",
"6250","INFANGYL ",0,"N/A",
"6251","INFANRIX HEXA B ",0,"N/A",
"6252","INFANRIX HEXA ",0,"N/A",
"6253","INFANRIX POLIO IM ",0,"N/A",
"6254","INFANRIXQUINTA ",0,"N/A",
"6255","INFANRIXTETRA IM ",0,"N/A",
"6256","INFERGEN MICROG/0.3ML ",2,"INTERFERON ALFA","RECOMBINANT",
"6257","INFIBRAN ",2,"SON DE BLE","N/A",
"6258","INFLACED ",1,"PIROXICAM",
"6259","INFLECTRA ",1,"INFLIXIMAB",
"6260","INFLIXIMAB ",0,"N/A",
"6261","INFLUVAC DUPHAR ",0,"N/A",
"6262","INFLUVAC ",3,"ANTIGENE GRIPPE","VIRUS GRIPPE A","VIRUS GRIPPE B",
"6263","INFRACYANINE + ",1,"VERT INDOCYANINE",
"6264","INFUSANES ORTHO ",0,"N/A",
"6265","INFUSEX E ",0,"N/A",
"6266","INFUSEX F DOS ",0,"N/A",
"6267","INFUSEX K ",0,"N/A",
"6268","INFUSEX L ",0,"N/A",
"6269","INFUSEX O ",0,"N/A",
"6270","INFUSEX T ",0,"N/A",
"6271","INGENOL MEBUTATE ",0,"N/A",
"6272","INHALANTYL ",5,"BAUME DU PEROU","BERGAMOTE","CITRON","ORANGE","THYM",
"6273","INHALESENS MENTHOL ",0,"N/A",
"6274","INHAXOL ",0,"N/A",
"6275","INHAZYL ",0,"N/A",
"6276","INIPEPSIA ",0,"N/A",
"6277","INIPOMP ",0,"N/A",
"6278","INIPROL ",0,"N/A",
"6279","INLYTA ",1,"AXITINIB",
"6280","INNOBRAND ",0,"N/A",
"6281","INNOBRANDUO ",1,"FACTEUR DE COAGULATION HUMAIN",
"6282","INNOHEP AXa/0.5ML ",1,"TINZAPARINE",
"6283","INNOHEP AXa/0.7ML ",1,"TINZAPARINE",
"6284","INNOHEP AXa/0.9ML ",1,"TINZAPARINE",
"6285","INNOHEP AXa/0.25ML ",1,"TINZAPARINE",
"6286","INNOHEP AXa/2ML ",1,"TINZAPARINE",
"6287","INNOHEP AXa/0.35ML ",1,"TINZAPARINE",
"6288","INNOHEP AXa/0.45ML ",1,"TINZAPARINE",
"6289","INNOLYRE ",1,"OXYTETRACYCLINE",
"6290","INNOVAIR INH ",2,"BECLOMETASONE","FORMOTEROL",
"6291","INNOVAIR NEXTHALER INH ",2,"BECLOMETASONE","FORMOTEROL",
"6292","INOCOR ",1,"AMRINONE",
"6293","INOD'AIL ",1,"AIL",
"6294","INOFER ",1,"N/A","ACIDE SUCCINIQUE",
"6295","INOLAXINE ",0,"N/A",
"6296","INOLIMOMAB ",0,"N/A",
"6297","INOMAX GAZ ",1,"N/A","MONOXYDE D'AZOTE",
"6298","INONGAN ",0,"N/A",
"6299","INOPHYLINE ",1,"N/A","THEOPHYLLINE",
"6300","INOPHYLINE AD ",0,"N/A",
"6301","INOPHYLINE PAPAVERIQUE ",2,"ACIDE SORBIQUE","PAPAVERINE",
"6302","INOPHYLINE SEDATIVE ",3,"PHENOBARBITAL","THEOPHYLLINE","N/A",
"6303","INORIAL ",1,"BILASTINE",
"6304","INOSINE PHOSPHATE SODIQ ",0,"N/A",
"6305","INOSINE PRANOBEX ",0,"N/A",
"6306","INOTYOL ",0,"N/A",
"6307","INOVELON ",1,"RUFINAMIDE",
"6308","INSADOL ",1,"MAIS",
"6309","INSIDON ",1,"OPIPRAMOL",
"6310","INSOMNYL AD ",0,"N/A",
"6311","INSOMNYL ",2,"N/A","AUBEPINE","PROMETHAZINE",
"6312","INSPRA ",1,"N/A","EPLERENONE",
"6313","INSTANYL ",1,"FENTANYL",
"6314","INSTILLAGEL ",1,"N/A","LIDOCAINE",
"6315","INSULATARD ",1,"INSULINE HUMAINE",
"6316","INSULATARD FLEXPEN STY ",1,"INSULINE HUMAINE",
"6317","INSULATARD HM ",0,"N/A",
"6318","INSULATARD HM HP ",0,"N/A",
"6319","INSULATARD INNOLET STY ",1,"INSULINE HUMAINE",
"6320","INSULATARD NPH ",1,"INSULINE HUMAINE",
"6321","INSULATARD NPH INNOLET300UI/3ML ",0,"N/A",
"6322","INSULATARD NPH NOVO ",0,"N/A",
"6323","INSULATARD NPH PENF ",0,"N/A",
"6324","INSULATARD NPH PENFILL300UI/3ML ",0,"N/A",
"6325","INSULATARD CAR ",1,"INSULINE HUMAINE",
"6326","INSULATARD PORC HP ",0,"N/A",
"6327","INSULINE ASPART INTERM RAPIDE ",0,"N/A",
"6328","INSULINE ASPART RAPIDE ",0,"N/A",
"6329","INSULINE CHOAY ",1,"INSULINE BOVINE",
"6330","INSULINE DETEMIR LENTE ",0,"N/A",
"6331","INSULINE GLARGINE LENTE ",0,"N/A",
"6332","INSULINE GLULISINE RAPIDE ",0,"N/A",
"6333","INSULINE HUMAIN DEBUT RAPID ",0,"N/A",
"6334","INSULINE HUMAINE ",0,"N/A",
"6335","INSULINE HUMAINE INTERM ",0,"N/A",
"6336","INSULINE HUMAINE PORCINE ",0,"N/A",
"6337","INSULINE HUMAINE RAPIDE ",0,"N/A",
"6338","INSULINE LISPRO DEBUT RAPIDE ",0,"N/A",
"6339","INSULINE LISPRO RAPIDE ",0,"N/A",
"6340","INSULINE NPH ",0,"N/A",
"6341","INSULINE ZINC PRO CHOAY ",0,"N/A",
"6342","INSUMAN POMPE ",0,"N/A",
"6343","INSUMAN ",0,"N/A",
"6344","INSUMAN INTERMED ",0,"N/A",
"6345","INSUMAN CART ",0,"N/A",
"6346","INSUMAN BASAL STY ",1,"INSULINE HUMAINE",
"6347","INSUMAN BASAL ",1,"N/A","INSULINE HUMAINE",
"6348","INSUMAN COMB STY ",1,"INSULINE HUMAINE",
"6349","INSUMAN COMB ",1,"N/A","INSULINE HUMAINE",
"6350","INSUMAN INFUSAT S CART ",1,"INSULINE HUMAINE",
"6351","INSUMAN INTERM ",0,"N/A",
"6352","INSUMAN NPH CART ",0,"N/A",
"6353","INSUMAN RAPID CAR ",0,"N/A",
"6354","INSUMAN RAPID ",1,"N/A","INSULINE HUMAINE",
"6355","INSUMAN RAPID STY ",1,"INSULINE HUMAINE",
"6356","INSUPLANT ",0,"N/A",
"6357","INTEGRILIN ",1,"EPTIFIBATIDE",
"6358","INTELENCE ",1,"ETRAVIRINE",
"6359","INTELOR ",1,"N/A","ARGININE",
"6360","INTENSAIN ",2,"CARBOCROMENE","N/A",
"6361","INTERCEED COMPRES ",0,"N/A",
"6362","INTERCRON Gé ",1,"SODIUM",
"6363","INTERCYTON ",1,"FLAVODATE",
"6364","INTERFERON ALFA ",0,"N/A",
"6365","INTERFERON ALFA NJ ",0,"N/A",
"6366","INTERFERON BETA ",0,"N/A",
"6367","INTERFERON BETA ET ",0,"N/A",
"6368","INTERFERON BETA MCG ",0,"N/A",
"6369","INTERFERON GAMMA ",0,"N/A",
"6370","INTESTICARBINE ",0,"N/A",
"6371","INTETRIX ",2,"TILBROQUINOL","TILIQUINOL",
"6372","INTETRIX P ",1,"TILBROQUINOL",
"6373","INTRACEF ",0,"N/A",
"6374","INTRAIT DE MARRON D'INDE P ",0,"N/A",
"6375","INTRALGIS ",1,"IBUPROFENE",
"6376","INTRALIPIDE EMULS F ",1,"HUILE DE SOJA",
"6377","INTRALIPIDE EMULS ",1,"HUILE DE SOJA",
"6378","INTRALIPIDE EMULS PBC ",1,"HUILE DE SOJA",
"6379","INTRALIPIDE P ",1,"HUILE DE SOJA",
"6380","INTRALIPIDE ",1,"HUILE DE SOJA",
"6381","INTRALIPIDE EML P ",1,"HUILE DE SOJA",
"6382","INTRASITE ",1,"CRILANOMERE",
"6383","INTRINSA MICROG/24H ",1,"TESTOSTERONE",
"6384","INTRONA ",3,"INTERFERON ALFA","RECOMBINANT","N/A",
"6385","INTRONA + ",2,"INTERFERON ALFA","RECOMBINANT",
"6386","INUTEST ",0,"N/A",
"6387","INVANZ ",1,"N/A","ERTAPENEME",
"6388","INVIRASE ",1,"SAQUINAVIR",
"6389","IOBAN CHAMP MEDIC ",0,"N/A",
"6390","IOBENGUANE I131 ",0,"N/A",
"6391","IOBITRIDOL ",0,"N/A",
"6392","IODAPHYLINE ",2,"ETAMIPHYLLINE","IODE",
"6393","IODAPS ",1,"KETOPROFENE",
"6394","IODIXANOL ",0,"N/A",
"6395","IODO GLUTHIONAL VIT B1 ",0,"N/A",
"6396","IODO RUBIDIUM HORMONAL ",0,"N/A",
"6397","IODOQUINOL ",0,"N/A",
"6398","IODORGANINE ",1,"THYROIDE POUDRE PORCINE",
"6399","IODOSORB ",2,"CADEXOMERE","IODE",
"6400","IODUCYL ",0,"N/A",
"6401","IOHEXOL ",0,"N/A",
"6402","IOHEXOL INTERPHARM ",0,"N/A",
"6403","IOMEPROL ",0,"N/A",
"6404","IOMERON ",0,"N/A",
"6405","IOMERON AN ",0,"N/A",
"6406","IOMERON ME ",0,"N/A",
"6407","IOMERON + NEC ",0,"N/A",
"6408","IOMERON TR NEMOTO ",0,"N/A",
"6409","IOMERON SMC ",0,"N/A",
"6410","IONARTHROL ",0,"N/A",
"6411","IONIMAG ",1,"MAGNESIUM",
"6412","IONITAN ",0,"N/A",
"6413","IONOKA G10 ",0,"N/A",
"6414","IONOKA G5 ",0,"N/A",
"6415","IONOVEN ",0,"N/A",
"6416","IONSYS TRANSDERM ",0,"N/A",
"6417","IONYL ",0,"N/A",
"6418","IOPAMIDOL D'IODE/ML ",0,"N/A",
"6419","IOPAMIDOL (OPACIF) ",0,"N/A",
"6420","IOPAMIDOL ",0,"N/A",
"6421","IOPAMIGITA ",2,"IODE","IOPAMIDOL",
"6422","IOPAMIRON ",0,"N/A",
"6423","IOPAMIRON + NEC ",0,"N/A",
"6424","IOPENTOL ",0,"N/A",
"6425","IOPENTOL D'IODE/ML ",0,"N/A",
"6426","IOPIDINE ",2,"APRACLONIDINE","N/A",
"6427","IOPROMIDE IODE//ML ",0,"N/A",
"6428","IOVERSOL D'IODE/ML ",0,"N/A",
"6429","IOXAGLATE D'IODE/ML ",0,"N/A",
"6430","IOXITALAMATE ",0,"N/A",
"6431","IOXITALAMATE D'IODE/ML ",0,"N/A",
"6432","IPECA ",0,"N/A",
"6433","IPECACUANHA ",1,"IPECA",
"6434","IPERTEN ",1,"MANIDIPINE",
"6435","IPILIMUMAB ",1,"N/A","IPILIMUMAB",
"6436","IPRAALOX ",1,"PANTOPRAZOLE",
"6437","IPRATROGEN AD Gé ",0,"N/A",
"6438","IPRATROPIUM ",2,"N/A","BROME","IPRATROPIUM",
"6439","IPRATROPIUM NEB ",0,"N/A",
"6440","IPRATROPIUM NEBU ",0,"N/A",
"6441","IPRATROPIUM AD ",2,"N/A","BROME","IPRATROPIUM",
"6442","IPRONIAZIDE ",0,"N/A",
"6443","IPSER EUROPE ",0,"N/A",
"6444","IRBESARTAN ",1,"N/A","IRBESARTAN",
"6445","IRBESARTAN + HCTZ ",0,"N/A",
"6446","IRBESARTAN ACC PELL ",1,"IRBESARTAN",
"6447","IRBESARTAN PELL ",1,"IRBESARTAN",
"6448","IRBESARTAN ARL PELL ",1,"IRBESARTAN",
"6449","IRBESARTAN ARL ",1,"IRBESARTAN",
"6450","IRBESARTAN HCTZ ",2,"HYDROCHLOROTHIAZIDE","IRBESARTAN",
"6451","IRENAT ",0,"N/A",
"6452","IRESSA ",1,"GEFITINIB",
"6453","IRICLAIR ",0,"N/A",
"6454","IRINOTECAN ",1,"N/A","IRINOTECAN",
"6455","IRINOTECAN EBP ",1,"IRINOTECAN",
"6456","IRINOTECAN EBW ",1,"IRINOTECAN",
"6457","IRINOTECAN FRF ",2,"IRINOTECAN","N/A",
"6458","IRINOTECAN KBI ",1,"N/A","IRINOTECAN",
"6459","IRRIGOR ",0,"N/A",
"6460","IRRIGOR FORT ",1,"IMOLAMINE",
"6461","IRRISEDERMYL . ",3,"BROME","DODECLONIUM","ENOXOLONE",
"6462","IRS ",0,"N/A",
"6463","ISDENIX L.P. ",1,"ISOSORBIDE",
"6464","ISENTRESS ",1,"RALTEGRAVIR",
"6465","ISEPALLINE ",0,"N/A",
"6466","ISEPALLINE IV IM ",0,"N/A",
"6467","ISEPAMICINE SPL ",0,"N/A",
"6468","ISIMIG ",1,"FROVATRIPTAN",
"6469","ISKEDYL ",2,"DIHYDROERGOCRISTINE","RAUBASINE",
"6470","ISKEDYL FORT ",2,"DIHYDROERGOCRISTINE","RAUBASINE",
"6471","ISMELINE ",2,"GUANETHIDINE","N/A",
"6472","ISOBAR ",2,"METHYLCLOTHIAZIDE","TRIAMTERENE",
"6473","ISOCARD SUBLINGUALE ",1,"ISOSORBIDE",
"6474","ISOCONAZOLE ",0,"N/A",
"6475","ISODRIL PHENYLEPHRINE ",2,"CHLORHEXIDINE","PHENYLEPHRINE",
"6476","ISOFEBRIL VIT C ",3,"ACIDE ACETYLSALICYLIQUE","ACIDE ASCORBIQUE","PARACETAMOL",
"6477","ISOFLURANE LIQ VAPEUR ",0,"N/A",
"6478","ISOFLURANE LIQUIDE VAP ",0,"N/A",
"6479","ISOFLURANE BELAMONT LIQUIDE ",1,"ISOFLURANE",
"6480","ISOFRA ",0,"N/A",
"6481","ISOFUNDINE ECB ",6,"ACIDE MALIQUE","CALCIUM","MAGNESIUM","POTASSIUM","SODIUM","SODIUM CHLORURE",
"6482","ISOFUNDINE ECF ",6,"ACIDE MALIQUE","CALCIUM","MAGNESIUM","POTASSIUM","SODIUM","SODIUM CHLORURE",
"6483","ISOFUNDINE ",0,"N/A",
"6484","ISOLEUCINE L ",0,"N/A",
"6485","ISOMERIDE ",1,"DEXFENFLURAMINE",
"6486","ISOMYRTINE ",2,"MYRTOL","PHOLCODINE",
"6487","ISONIAZIDE ",1,"N/A","ISONIAZIDE",
"6488","ISOPRENALINE ",1,"ISOPRENALINE",
"6489","ISOPRENALINE CHLOR ",0,"N/A",
"6490","ISOPRINOSINE ",1,"INOSINE",
"6491","ISOPTINE ",1,"VERAPAMIL",
"6492","ISOPTO CARBACHOL COLL ",0,"N/A",
"6493","ISOPTO CARBACHOL ",0,"N/A",
"6494","ISOPTO HOMATROPINE ",2,"BROME","HOMATROPINE",
"6495","ISOPTO PILOCARPINE ",2,"PILOCARPINE","N/A",
"6496","ISOPTO PILOCARPINE COLL ",0,"N/A",
"6497","ISORYTHM ",2,"DISOPYRAMIDE","N/A",
"6498","ISOSORBIDE D ",1,"ISOSORBIDE",
"6499","ISOSORBIDE D DAKOTA ",1,"ISOSORBIDE",
"6500","ISOSORBIDE DINITR ",0,"N/A",
"6501","ISOSORBIDE DINITRATE ",0,"N/A",
"6502","ISOSORBIDE M ",1,"ISOSORBIDE",
"6503","ISOSORBIDE M LP40 ",1,"ISOSORBIDE",
"6504","ISOSORBIDE MONONITRATE LP20MG ",0,"N/A",
"6505","ISOSORBIDE MONONITRATE LP40MG ",0,"N/A",
"6506","ISOSORBIDE MONONITRATE LP60MG ",0,"N/A",
"6507","ISOTAMINE ",1,"ISONIAZIDE",
"6508","ISOTHIPENDYL ",0,"N/A",
"6509","ISOTONYL BETAINE ",4,"BETAINE","BROME","PHOSPHATE","SODIUM",
"6510","ISOTRETINOINE ",1,"N/A","ISOTRETINOINE",
"6511","ISOTRETINOINE MOL ",1,"ISOTRETINOINE",
"6512","ISOTREX ",0,"N/A",
"6513","ISOVOL ",2,"AMIDON","HYDROXYETHYLAMIDON",
"6514","ISPAGHUL TROUETTE PERRET ",0,"N/A",
"6515","ISRADIPINE ",0,"N/A",
"6516","ISTAMYL ",1,"ISOTHIPENDYL",
