LENITRAL PERCUTANE  : 1
LENITRAL SPRAY  : 1
LENITRAL SPRAY ENDOBUCCAL  : 1
LENOGRASTIME PDR+SOLV  : 2
LENOXE GAZ BOUT  : 1
LENTARON  : 1
LENTE MC  : 1
LEODRINE  : 1
LEPONEX  : 2
LEPTICUR  : 2
LEPTICUR PARK  : 1
LEPTOL DRG  : 1
LERCAN  : 2
LERCANIDIPINE  : 34
LERCANIDIPINE SFDB  : 1
LERCAPRESS  : 1
LERGYPAX  : 1
LESCOL  : 3
LESPENEPHRYL  : 1
LESPORENE  : 2
LESTRADET G10  : 1
LESTRADET G5  : 1
LETROZOLE  : 18
LETROZOLE AHL  : 1
LETROZOLE KABI  : 1
LETROZOLE SUN  : 1
LEUCO  : 2
LEUCOCIANIDOL  : 1
LEUCODININE B  : 1
LEUCOMAX  : 4
LEUCOTAC  : 1
LEUKINE  : 2
LEUKOTAC  : 1
LEUPRORELINE ACETATE  : 1
LEUPRORELINE PDRE+SOL  : 1
LEUPRORELINE PDRE+SOLV  : 4
LEUSTATINE IV  : 1
LEVACT  : 2
LEVAMISOLE  : 4
LEVEMIR CAR  : 1
LEVEMIR FLEXPEN STY  : 1
LEVEMIR INNOLET STY  : 1
LEVETIRACETAM  : 43
LEVETIRACETAM ACC  : 3
LEVETIRACETAM ACG  : 2
LEVETIRACETAM ACG BV  : 1
LEVETIRACETAM NSPF  : 1
LEVETIRACETAM SUN  : 1
LEVITRA  : 4
LEVO(0.15/0.2)MG+ETHINY(0.03/0.04)MG  : 1
LEVO+CARBIDOPA+ENTACAP  : 4
LEVO+CARBIDOPA+ENTACAPONE  : 2
LEVO/CARBI/ENTA  : 1
LEVOBUNOLOL  : 2
LEVOBUNOLOL ALC  : 1
LEVOBUPIVACAINE  : 4
LEVOCABASTINE  : 1
LEVOCABASTINE COLL  : 1
LEVOCARNIL  : 2
LEVOCARNITINE  : 2
LEVOCARNITINE TURBO  : 1
LEVOCETIRIZINE  : 10
LEVODOPA  : 4
LEVODOPA + CARBI INTES  : 1
LEVODOPA BSRZ  : 3
LEVOFLOXACINE  : 26
LEVOFLOXACINE AHL  : 1
LEVOFLOXACINE KBI  : 2
LEVOFOLINATE CA  : 18
LEVOFOLINATE CA FL17.5ML  : 1
LEVOFOLINATE CA IN  : 1
LEVOFOLINATE CALCIQUE  : 4
LEVOFOLINATE CALCIQUE SOLINJ  : 1
LEVOFOLINATE MED  : 3
LEVOFREE  : 1
LEVOGLUTAMINE HOUDE  : 1
LEVOMEPROMAZINE  : 4
LEVONOR/ETHINYL  : 1
LEVONOR/ETHINYLESTRA  : 1
LEVONORGESTREL  : 4
LEVONORGESTREL ETHINYLESTRADIOL  : 1
LEVONORGESTREL INTRA UT  : 1
LEVONORGESTREL INTRA-UTERIN  : 1
LEVONORGESTREL/ETHINYLEST  : 2
LEVOPHED  : 1
LEVOPHTA  : 2
LEVOSIMENDAN  : 1
LEVOTHYROX  : 7
LEVOTHYROX MICROG  : 1
LEVOTHYROXINE  : 25
LEVOTHYROXINE GTTE  : 1
LEVOTHYROXINE LIOTHYRONINE0.02  : 1
LEVOTONINE  : 1
LEVOVIST  : 2
LEVRIX  : 1
LEVULOSE  : 33
LEVULOSE MERAM ISOTONIQUE A  : 1
LEVULOSE VFX  : 4
LEVURE OR GRIMBERG  : 1
LEVURES SORBIC IODE  : 1
LEVURES SORBIC OR  : 1
LEVURES SORBIC VANADIUM IODE  : 1
LEVURES SORBIC VANADIUM IODE SO  : 1
LEXOMIL  : 1
LHRH  : 1
LHRH FERRING  : 2
LIBRADOL  : 1
LIBRAX  : 1
LIBRAX ROCHE  : 1
LIBRIUM  : 2
LICREASE  : 1
LIDENE  : 1
LIDO + ADR  : 4
LIDOCAINE  : 19
LIDOCAINE + CETRIMIDE  : 1
LIDOCAINE + MAGNESIUM  : 1
LIDOCAINE + PRILOCAINE  : 1
LIDOCAINE + TETRACAINE CRE  : 1
LIDOCAINE ADR  : 6
LIDOCAINE ADRENAL CART  : 1
LIDOCAINE CART  : 1
LIDOCAINE DENT  : 1
LIDOCAINE DISPOSITIF TRANSDERM  : 1
LIDOCAINE GINGIVALE  : 1
LIDOCAINE GNT  : 1
LIDOCAINE IV  : 1
LIDOCAINE NORADRENALINEE  : 2
LIDOCAINE PRICOLAINE PANS  : 1
LIDOCAINE SERINGUE  : 1
LIDOCAINE SS CONS  : 7
LIDOCAINE SS CONSER FL20  : 1
LIDOCAINE/PRILOCAINE  : 3
LIDOCAINE/PRILOCAINE CREM  : 1
LIDOCAINE/PRILOCAINE PANS  : 2
LIDRIAN  : 6
LIKOZAM  : 1
LILLYPEN NPH  : 1
LILLYPEN PROFIL  : 5
LILLYPEN RAPIDE  : 1
LIMBITROL  : 1
LIMONETTE  : 1
LINCOCINE  : 2
LINCOMYCINE  : 2
LINDILANE  : 1
LINEZOLIDE  : 3
LINEZOLIDE PELL  : 1
LINIBON LINIMENT  : 2
LINSIDOMINE INTRACORONAIRE  : 1
LINSIDOMINE INTRAVEINEUX  : 1
LIORESAL  : 5
LIOTHYRONINE  : 1
LIOTHYRONINE CHL  : 1
LIPANCRYL  : 1
LIPANOR  : 1
LIPANTHYL  : 4
LIPANTHYL MICRONISE  : 2
LIPAVLON  : 1
LIPENAN  : 1
LIPHA DIGESTIF  : 1
LIPIDEM  : 2
LIPIDEM EMULS  : 1
LIPILO  : 1
LIPIOCIS  : 1
LIPIODOL FLUIDE  : 1
LIPIODOL ULTRAFLUIDE  : 2
LIPIREX Gé  : 2
LIPOFEINE  : 1
LIPOREX  : 1
LIPOSIC  : 1
LIPOVEN  : 6
LIPRATIF Gé  : 1
LIPUR  : 2
LIQUEMINE  : 1
LIQUIFILM  : 2
LIRAGLUTIDE  : 1
LISDEXAFETAMINE  : 1
LISINOPRIL  : 36
LISINOPRIL + HCTZ  : 1
LISINOPRIL DEXO  : 1
LISINOPRIL HCTZ  : 13
LISINOPRIL HCTZ ARL  : 1
LISINOPRIL MEDIS  : 1
LISINOPRIL NORDIC PHARMA  : 2
LISINOPRIL PREFARMEX  : 2
LISURIDE  : 2
LITAK SC  : 1
LITHIABYL  : 1
LITHIAGEL  : 1
LITHINES MAXIN SELS  : 1
LITHIODERM  : 1
LITHIUM CARBONATE  : 3
LITHIUM GLUCONATE  : 2
LITHOL  : 1
LITOSMIL  : 1
LITOXOL  : 1
LITRISON  : 1
LIVEROIL  : 1
LIVEROIL AD  : 1
LIVEROIL NR  : 1
LIVESAN Gé  : 2
LIVIAL  : 1
LIVIAL (AIP) (MWI UK)  : 1
LOBAMINE CYSTEINE  : 1
LOCABIOTAL  : 2
LOCACID  : 2
LOCACORTENE  : 2
LOCACORTENE NEO  : 1
LOCALONE  : 1
LOCAPRED  : 1
LOCASALENE  : 1
LOCATOP  : 1
LOCERYL  : 1
LOCERYL VERNIS MEDICAMENTEUX  : 1
LOCOID  : 4
LOCOID EPAISSE  : 1
LOCOIDEN  : 1
LODALES  : 5
LODIARID  : 1
LODINE  : 4
LODOSYN  : 1
LODOXAL  : 2
LODOXAMIDE  : 2
LODOZ  : 3
LOFENALAC MEAD JOHNSON VO  : 1
LOFLAZEPATE  : 1
LOFTYL  : 2
LOGECINE  : 1
LOGIFLOX  : 1
LOGIMAX  : 1
LOGIRENE  : 1
LOGROTON  : 1
LOGRYX  : 2
LOMEFLOXACINE  : 1
LOMEXIN  : 3
LOMIDINE  : 1
LOMOL  : 1
LOMUDAL  : 2
LOMUDAL GELULE+SPINHALER  : 1
LOMUDAL RECHARGE  : 1
LOMUSOL  : 2
LOMUSTINE  : 2
LONGACOR  : 1
LONGALGIC  : 1
LONOTEN  : 2
LONTANYL  : 1
LOPELIN  : 1
LOPERAMIDE  : 31
LOPERAMIDE DIMETICONE  : 1
LOPERAMIDE LYOPHILISAT  : 2
LOPERAMIDE NOR  : 1
LOPERIUM  : 1
LOPINAVIR RITONAVIR  : 2
LOPINAVIR RITONAVIR HYDROALC PG  : 1
LOPRAZOLAM  : 1
LOPRESSOR  : 3
LOPRIL  : 3
LORAGA EMUL  : 1
LORAMET  : 2
LORAMYC GINGIVAL  : 1
LORATADINE  : 25
LORATADINE NEP  : 1
LORATADINE SIR  : 1
LORATADINE TORRENT  : 1
LORAZEPAM  : 8
LORAZEPAM APF  : 1
LORAZEPAM WWP  : 1
LORMETAZEPAM  : 2
LORMETAZEPAM SEC  : 2
LOSARTAN  : 49
LOSARTAN + HCTZ  : 3
LOSARTAN HCTZ  : 56
LOSARTAN HCTZ NIA  : 1
LOSARTAN HCTZ PFI  : 2
LOSARTAN HCTZ WTL  : 1
LOSARTAN IBD3  : 2
LOSARTAN PFI  : 1
LOSARTAN REF  : 2
LOSEC  : 1
LOSFERRON  : 1
LOTION ANALGESIQUE  : 1
LOTION BLANCHE ROCHE-POSAY  : 1
LOVAPHARM  : 1
LOVAVULO PELL  : 1
LOVENOX  : 2
LOVENOX AXa/0.2ML  : 1
LOVENOX AXa/0.2ML +S  : 1
LOVENOX AXa/0.4ML  : 1
LOVENOX AXa/0.4ML +S  : 1
LOVENOX AXa/0.6ML  : 1
LOVENOX AXa/0.6ML +S  : 1
LOVENOX AXa/0.8ML  : 1
LOVENOX AXa/0.8ML +S  : 1
LOVENOX AXa/1ML  : 2
LOVENOX AXa/1ML +S  : 1
LOVENOX AXa/3ML  : 1
LOVENOX Axa/0.2ML AM  : 1
LOVENOX Axa/0.4ML AM  : 1
LOVENOX Axa/0.6ML AM  : 1
LOVENOX Axa/0.8ML AM  : 1
LOXAPAC  : 6
LOXAPINE  : 5
LOXAPINE INH  : 1
LOXEN  : 4
LOZAPREM Gé  : 2
LP MIX COF  : 1
LUBENTYL GELEE  : 1
LUBENTYL MAGNESIE GELEE  : 1
LUCENTIS  : 3
LUCIDRIL  : 3
LUCILIA SERICATA LARVES  : 1
LUCRIN  : 1
LUDEAL  : 1
LUDIOMIL  : 4
LUMALIA  : 1
LUMBALGINE  : 2
LUMIFUREX Gé  : 1
LUMIGAN  : 2
LUMINITY  : 1
LUMIRELAX  : 3
LUMIREM RECTALE  : 1
LUMITENS  : 1
LUOSTYL  : 3
LURSELLE  : 1
LUTATHERA  : 1
LUTENYL  : 2
LUTERAN  : 3
LUTESTRAL  : 1
LUTIONEX  : 1
LUTOMETRODIOL  : 1
LUTOMETRODIOL FORT  : 1
LUTRELEF  : 2
LUTROPINE ALFA SOLV  : 1
LUVERIS  : 1
LYCAON GELEE  : 1
LYMPHOGLOBULINE  : 1
LYNESTRENOL  : 1
LYO BIFIDUS  : 1
LYOGINSENG LYOPHI  : 1
LYOMETHYL  : 1
LYOMINCIL LYOPH  : 1
LYOPHITUM LYOPHILISAT  : 1
LYOSALIX LYOPH  : 1
LYPTOCODINE  : 3
LYPTOCODINE AD  : 3
LYPTOCODINE NR  : 1
LYRICA  : 8
LYSANXIA  : 3
LYSEDEM  : 1
LYSINE VIT B12 EGIC  : 1
LYSIVIT B12 INOSITOL  : 2
LYSO  : 1
LYSOCALM  : 1
LYSOCALMSPRAY  : 1
LYSOCLINE  : 1
LYSODREN  : 1
LYSOFON  : 2
LYSOFON DENTIFRICE  : 1
LYSOPAINE  : 1
LYSOPAINE CASSIS SS  : 1
LYSOPAINE CITRON  : 1
LYSOPAINE MENTHE  : 1
LYSOPAINE SSUCRE  : 1
LYSUM SPRAY  : 1
LYTOS  : 3
M B C  : 1
M-M-RVAXPRO & SOLV  : 2
MAALOX  : 2
MAALOX BALLONNEMENTS  : 1
MAALOX DIGESTION DIFFICILE  : 1
MAALOX M D'ESTOM F.ROU  : 1
MAALOX M. D'ESTOMAC SS F.ROUGE  : 1
MAALOX MAUX D'ESTOMAC  : 3
MAALOX MAUX D'ESTOMAC SS SUCRE  : 1
MAALOX REFLUX MENT  : 1
MAB  : 2
MAB MAUX D'ESTOMAC  : 1
MABCAMPATH  : 2
MABTHERA  : 2
MACROGOL  : 6
MACROGOL + ELECTROLYTES  : 1
MACROGOL ELECTROLYTES  : 1
MACROLIN MUI  : 1
MACUGEN  : 2
MACUGEN SRG  : 1
MADECASSOL  : 7
MADECASSOL NEOMYC HYDROCORT  : 1
MADECASSOL TULGRAS  : 1
MAFENIDE  : 1
MAG  : 3
MAG SS SUC  : 1
MAGALDRATE  : 1
MAGALDRATE CROQUER  : 1
MAGINJECTABLE  : 1
MAGNANTYL  : 1
MAGNE B6  : 3
MAGNEBI  : 1
MAGNEGITA (IV)  : 5
MAGNESIE COMPOSEE  : 1
MAGNESIE DECHOSAL  : 1
MAGNESIE PELL ANIS  : 1
MAGNESIE PELL ANISEE  : 2
MAGNESIE PELL SANS ANIS  : 1
MAGNESIUM  : 1
MAGNESIUM + CALCIUM + KAOLIN  : 1
MAGNESIUM ACHE BUCHU GING PRELE  : 1
MAGNESIUM CHL  : 9
MAGNESIUM ELEM + PYRIDOXINE  : 1
MAGNESIUM GL GL  : 1
MAGNESIUM GLYCOCOLLE LAFARGE  : 1
MAGNESIUM HYDROXYDE  : 2
MAGNESIUM LACT + MAGNES CITR SUC  : 1
MAGNESIUM PIDOLATE  : 6
MAGNESIUM SUL  : 1
MAGNESIUM SULF  : 24
MAGNESIUM SULF INJA  : 1
MAGNESIUM SULFATE  : 2
MAGNESIUM VIT B6  : 4
MAGNESO ROBINET  : 1
MAGNESPASMYL  : 2
MAGNEVIE B6  : 1
MAGNEVIST  : 9
MAGNIPEN  : 4
MAGNIPEN P  : 1
MAGNOGENE  : 3
MAGNOSCORBOL  : 1
MAGNOSOL  : 1
MAJEPTIL  : 3
MALACEF  : 1
MALARONE  : 2
MALGIS  : 2
MALOCIDE  : 1
MALTOFER  : 1
MANDOCARBINE  : 1
MANDRAX  : 1
MANGAPLEXE LEHNING  : 1
MANICOL  : 1
MANIDIPINE  : 18
MANIR  : 1
MANNITOL  : 37
MANNITOL BIEF  : 1
MANNITOL P FLEX N  : 6
MANNITOL VFL  : 1
MANTADIX  : 1
MAPROTILINE  : 2
MARAVIROC  : 2
MARCAINE  : 2
MARCAINE ADR  : 2
MARCAINE RACHI  : 1
MARCOUMAR  : 1
MARGA  : 1
MARGENSONE  : 2
MARIE ROSE  : 1
MARIE ROSE SURACTIVEE SHAMP  : 1
MARIE ROSE SURACTIVEE SPRAY  : 1
MARINOL  : 2
MARRONDIN  : 1
MARRUBENE CODETHYLINE  : 1
MARSILID  : 2
MARSILID ROCHE  : 1
MARTICASSOL  : 1
MARTIGENE  : 2
MARTIGENTA  : 1
MARTISOL  : 1
MARZINE  : 2
MASTODANATROL  : 1
MATIGA HUILEUSE  : 1
MATRIFEN TRANSDER  : 5
MAXAIR AUTOHALER INH  : 1
MAXALT  : 2
MAXALTLYO LYOPHILISAT  : 1
MAXALTLYO LYOPHYLISAT  : 1
MAXAMAID  : 1
MAXEPA  : 1
MAXI TYRO  : 1
MAXICAINE  : 1
MAXIDEX  : 1
MAXIDROL  : 2
MAXILASE BACITRACINE  : 1
MAXILASE MAUX GORGE U  : 1
MAXILASE U  : 2
MAXOMAT  : 1
MAZINDOL  : 1
MDV3100  : 1
MEBENDAZOLE  : 1
MEBENDAZOLE JANSSEN  : 1
MEBEVERINE  : 17
MEBEVERINE BIP  : 2
MEBEVERINE EG100MG  : 1
MECASERMINE  : 1
MECASERMINE RINFABATE  : 1
MECIR  : 1
MECLOZINE  : 1
MECTIZAN  : 2
MEDIALIPIDE  : 3
MEDIALIPIDE EMULS  : 2
MEDIANUT  : 1
MEDIATENSYL  : 4
MEDIATOR  : 1
MEDIBRONC  : 1
MEDIBRONC AD  : 2
MEDIFLOR N1 DOS  : 1
MEDIFLOR N°11  : 1
MEDIFLOR N°12 DOS  : 1
MEDIFLOR N°14 CALM  : 1
MEDIFLOR N°14 CALM DOS  : 1
MEDIFLOR N°2 DOS  : 1
MEDIFLOR N°3 DOS  : 1
MEDIFLOR N°4 DOS  : 1
MEDIFLOR N°5  : 1
MEDIFLOR N°5 DOS  : 1
MEDIFLOR N°7 DOS  : 1
MEDIFLOR N°8 DOS  : 1
MEDIPEL ADH  : 1
MEDIPLAIE PANSEMENT  : 1
MEDIVEINE  : 3
MEDNUTRIFLEX G120/N5.4  : 1
MEDNUTRIFLEX G120/N5.4/E  : 3
MEDNUTRIFLEX OMEG G120/N5.4/E  : 3
MEDOCOCCINE DERM  : 1
MEDROCIS TROUSS  : 1
MEDROGESTONE  : 1
MEDROL  : 4
MEDROXYPROGESTERONE  : 4
MEDROXYPROGESTERONE LP500MG/2.5MLINJ  : 1
MEDRYSONE FAURE  : 1
MEFENAMIQUE  : 1
MEFLOQUINE  : 1
MEFOLINATE GASTRO  : 1
MEFOXIN IM  : 1
MEFOXIN IV  : 2
MEGABYL  : 2
MEGACE  : 1
MEGAMAG  : 1
MEGAMAGNESIA  : 1
MEGAMYLASE U  : 3
MEGASTHENYL  : 1
MEGAVIX Gé  : 1
MEGESTROL  : 1
MEGIMIDE  : 1
MEGLUMINE BEN POLYSORBATE  : 1
MEGLUMINE GADO  : 1
MELADININE  : 3
MELAGATRAN ASZ  : 1
MELANGE POLYVITAMINE  : 1
MELATONINE  : 1
MELAXOSE  : 1
MELAXOSE GELEE POT  : 1
MELAXOSE POT  : 2
MELIANE  : 1
MELILOT COMPOSEE  : 1
MELILOT PETIT HOUX  : 1
MELISSE NATURA  : 1
MELIVAL  : 1
MELLERIL  : 7
MELODIA  : 1
MELOXICAM  : 18
MELOXICAM NOR  : 2
MELPHALAN  : 2
MEMANTINE  : 24
MEMANTINE GTTE  : 1
MEMANTINE HCS  : 2
MEMANTINE LEK  : 2
MEMPRACID  : 2
MENACTRA  : 1
MENAELLE  : 1
MENBVAC  : 1
MENCEVAX  : 2
MENINGITEC  : 1
MENINGITEC SERINGUE  : 1
MENINVACT  : 1
MENJUGATE  : 1
MENJUGATEKIT MCG  : 1
MENOCYNESINE  : 1
MENOGON  : 1
MENOLIANE  : 1
MENOMUNE  : 2
MENOMUNE MULTIDOSE  : 1
MENOPUR  : 2
MENOREST MICROG/24H  : 5
MENOTROPINE  : 2
MENSUOSEDYL  : 1
MENTHE POIVREE ESS  : 1
MENTHOL EUCALYPTOL THYMOL  : 1
MENTHOL EUCALYPTUS MENTHE  : 1
MENTHOL SANS SUCRE  : 1
MENVEO  : 2
MEPACRINE  : 1
MEPACYL DENTAIRE  : 1
MEPHENESIDE NICOTINATE  : 1
MEPIVACAINE  : 6
MEPIVACAINE ADRENALINEE  : 1
MEPIVACAINE CART  : 1
MEPIVACAINE NORADRENALINEE  : 1
MEPOLIZUMAB  : 2
MEPOLIZUMAB LYOPH  : 1
MEPROBAMATE  : 4
MEPROBAMATE ACEPROMETAZINE10MG  : 1
MEPROBAMATE RCA  : 2
MEPROBANATE  : 1
MEPRONIZINE  : 1
MEPROPHYLLINE  : 1
MEPROPHYLLINE AD  : 1
MEPROPHYLLINE NOURRISSON  : 1
MEQUINOL  : 3
MEQUITAZINE  : 3
MEQUITAZINE SEC  : 1
MERALOPS  : 1
MERCALM  : 1
MERCAPTOPURINE  : 2
MERCILON  : 1
MERCRYL  : 2
MERCRYL LAURYLE  : 4
MERCRYL MOUSSANTE  : 6
MERCRYLSPRAY PRESSURISE  : 1
MERCURE OXYDE  : 1
MERCURESCEINE ACOOL GFR  : 1
MERCURESCEINE AQUEUSE  : 1
MERDONATE + FLUORURE STANNEUX  : 1
MEREPRINE  : 1
MERFENE  : 1
MERFENE COLOREE  : 1
MERFENE INCOLORE  : 1
MERIMONO  : 2
MEROL  : 1
MERONEM  : 2
MEROPENEM  : 5
MEROPENEM GER  : 1
MEROPENEM KBI  : 1
MEROPENEM STV  : 2
MEROPENEME  : 2
MERSEPTYL  : 1
MERTHIOLATE LAURYLE EXTERNE  : 1
MESALAZINE  : 6
MESALAZINE GASTRO  : 4
MESALAZINE LAVEMENT  : 1
MESALAZINE RECTALE  : 1
MESNA  : 4
MESNA FL10ML  : 1
MESNA INSTILLATION  : 1
MESOCAINE  : 2
MESTACINE  : 2
MESTINON  : 1
MESTINON RETARD  : 1
MESTINON SIR  : 1
MESUXIMIDE  : 1
METACUPROL  : 1
METACYCLINE  : 1
METAIODOBENZYLGUANIDINE I131  : 2
METALYSE  : 1
METAMIZOLE  : 1
METARAMINOL  : 1
METASPIRINE  : 1
METASTRON IV  : 1
METEOSPASMYL  : 1
METEOXANE  : 1
METFIREX  : 1
METFORMINE  : 92
METFORMINE AUR  : 3
METFORMINE CLP  : 1
METFORMINE GLIBENCLAMIDE  : 3
METFORMINE NOR  : 2
METFORMINE PEL  : 1
METFORMINE PELL  : 2
METFORMINE PFR  : 2
METFORMINE QUG  : 3
METFORMINE SVI  : 3
METFORMINE TVP  : 1
METHACHOLINE  : 1
METHACHOLINE INH  : 1
METHADONE  : 22
METHERGIN  : 3
METHEXAL  : 1
METHIOCIL  : 2
METHIONINE I C ALLARD  : 1
METHOCARBAMOL  : 2
METHOHEXITAL  : 1
METHOTREXATE  : 21
METHOTREXATE BDM  : 2
METHOTREXATE BLN  : 9
METHOXAMINE  : 1
METHOXSALENE  : 2
METHOXSALENE APPL LOCALE  : 1
METHOXSALENE APPLIC LOCALE  : 1
METHYCLOTHIAZIDE TRIAMTERENE  : 1
METHYL GAG  : 1
METHYLCELLULOSE  : 1
METHYLDOPA  : 10
METHYLE AMINOLEVULINATE  : 1
METHYLE DIACETYLCYSTEINATE  : 2
METHYLERGOMETRINE  : 3
METHYLNALTREXONE  : 1
METHYLPHENIDATE  : 8
METHYLPREDNISOLONE  : 27
METHYLPREDNISOLONE FDG  : 1
METHYLPREDNISOLONE SOLV  : 1
METHYLPREDNISOLONE SOLVINJ  : 1
METHYLTHIONINIUM CHLO  : 1
METHYLTHIONINIUM PVB  : 1
METHYSERGIDE  : 1
METIPRANOLOL  : 3
METOCALCIUM  : 1
METOCLOPRAMIDE  : 16
METOCLOPRAMIDE CHL  : 1
METOCLOPRAMIDE GTTE  : 1
METOCLOPRAMIDE LABAZ  : 2
METOCLOPRAMIDE RCA  : 1
METOCLOPRAMIDE RE  : 1
METOJECT  : 10
METOPIMAZINE  : 5
METOPIMAZINE LYOPHILISAT  : 1
METOPIRONE  : 1
METOPROLOL  : 13
METOPROLOL ACC  : 2
METRELEPTIN  : 1
METRELEPTINE  : 1
METROCOL EPONG DENT  : 1
METRODINE  : 1
METRODINE HP  : 1
METRODINE HP U.I. LYOPH  : 1
METRONIDAZOLE  : 24
METRONIDAZOLE EPONG USAGE DENT  : 1
METRONIDAZOLE MAC  : 1
METRONIDAZOLE PVC  : 1
METRONIDAZOLE UNILABO  : 2
METRONIDAZOLE USAG DENTAIRE  : 1
METVIXIA  : 1
METYRAPONE  : 1
METYROSINE  : 1
MEXILETINE  : 1
MEXITIL  : 1
MEZEREUM  : 1
MEZLOCILLINE  : 1
MIACALCIC  : 2
MIANSERINE  : 51
MIANSERINE NOR  : 3
MIANSERINE RL-CERM  : 2
MIBG (123L)  : 1
MIBITEC  : 1
MICAFUNGINE  : 2
MICARDIS  : 3
MICARDISPLUS  : 3
MICONAZOLE  : 5
MICONAZOLE APPL LOCALE  : 1
MICONAZOLE MUCO-ADHESIF  : 1
MICORENE  : 1
MICRODOINE  : 1
MICROKALEORID  : 1
MICROLAX AD SORBITOL RECTALE  : 1
MICROLAX BEBE SORBITOL RECTALE  : 1
MICROLAX MACROGOL  : 1
MICROPAKINE  : 6
MICROPAKINE GD  : 1
MICROPAKINE PT  : 1
MICROPAQUE  : 3
MICROPAQUE COLON RECT  : 1
MICROPAQUE COLON RECTL  : 1
MICROPAQUE HD  : 1
MICROPAQUE SCANNER  : 1
MICROPHTA  : 2
MICRORECTAL GLYCERINE  : 1
MICROSOL  : 1
MICROSOL CA  : 1
MICROSOL CU  : 1
MICROSOL F  : 1
MICROSOL LITHIUM  : 1
MICROSOL MN-CO  : 1
MICROSOL MN-CU  : 1
MICROSOL S  : 1
MICROSOL S BU  : 1
MICROSOL SE  : 1
MICROSOL SI  : 1
MICROSOL ZN-NI-CO  : 1
MICROTRAST  : 2
MICROVAL  : 1
MICTASOL  : 1
MICTASOL BLEU  : 1
MIDAZOLAM  : 22
MIDAZOLAM ACC  : 3
MIDAZOLAM AMP1ML  : 1
MIDAZOLAM AP  : 1
MIDAZOLAM HAMELN  : 3
MIDAZOLAM SERINGUE  : 4
MIDECACINE  : 2
MIDECAMYCINE  : 2
MIDODRINE  : 1
MIDY VITAMINE C  : 4
MIFEGYNE  : 1
MIFEPRISTONE  : 1
MIFFEE  : 1
MIFLASONE MICROG INH  : 3
MIFLONIL MICROG INH  : 2
MIGLITOL  : 2
MIGLUCAN  : 1
MIGLUSTAT  : 1
MIGPRIV  : 1
MIGRALGINE  : 2
MIGRALGINE ANC FORMULE  : 1
MIGRISTENE  : 1
MIGWELL  : 1
MIKELAN  : 1
MIKICORT  : 1
MILDAC  : 2
MILIDE  : 2
MILLEPERTUIS EXTRAIT  : 2
MILLI ANOVLAR  : 1
MILLIGYNON  : 1
MILNACIPRAN  : 6
MILRINONE  : 1
MILRINONE MEDAC  : 1
MILTEFOSINE  : 3
MILTEX  : 1
MIMPARA  : 3
MINALFENE  : 3
MINCIFIT  : 1
MINCIFIT CASSIS  : 1
MINCIFIT MANGUE  : 1
MINCIFIT MINCEUR  : 1
MINCIFIT PECHE ABRICOT  : 1
MINCIFLORINE DOS  : 1
MINERVA  : 1
MINESSE  : 1
MINI-SINTROM  : 1
MINIDIAB  : 1
MINIDRIL  : 1
MINIPHASE  : 1
MINIPRESS  : 2
MINIRIN  : 3
MINIRIN ENDONAS  : 1
MINIRIN SPRAY ENDONAS  : 1
MINIRINMELT LYOPHILISAT  : 3
MINIVEN  : 2
MINOCYCLINE  : 26
MINOCYCLINE DENT SRG  : 1
MINOLIS  : 2
MINOXIDIL  : 16
MINOXIDIL APPL  : 1
MINOXIDIL BLL  : 2
MINOXIDIL GERBIOL  : 1
MINOXIDIL SINCLAIR  : 1
MINOXIDIL THERA FRANCE  : 1
MINTEZOL  : 2
MINULET  : 1
MIOCHOL  : 1
MIOCHOLE INTRAOCU  : 1
MIOCHOLE INTRAOCULAIRE  : 1
MIOREL GE  : 1
MIOREL Gé  : 1
MIOSTAT INTRAOCULAIRE  : 1
MIRCERA  : 9
MIRENA INTRA UTERIN  : 1
MIRIGA  : 1
MIRIGA BAUM DENTAIRE  : 1
MIRTAZAPINE  : 22
MIRTAZAPINE AUR OROD  : 1
MIRTAZAPINE ORODIS  : 2
MIRTAZAPINE PHARMA  : 1
MIRVASO  : 1
MISOONE MICROGRAMMES  : 1
MISOPROSTOL (ULCEREUX)  : 1
MISOPROSTOL MICROGRAMMES  : 1
MISOPROSTOL OCYTOCIQUE  : 1
MISSILOR Gé  : 1
MISTALINE  : 1
MISULBAN  : 1
MITHRACINE  : 1
MITOCORTYL DEMANGEAISONS  : 1
MITOMYCINE C  : 2
MITOMYCINE C IRRIGATION VESICAL  : 1
MITOSYL IRRITATIONS  : 7
MITOSYL IRRITATIONS +  : 1
MITOTANE  : 2
MITOXANTRONE  : 12
MITOXANTRONE EBW  : 3
MITOXANTRONE FDG  : 2
MITOXANTRONE INJ10ML  : 1
MIVACRON IV  : 2
MIVACURIUM IV  : 1
MIXTARD  : 22
MIXTARD FLEXPEN  : 1
MIXTARD HM  : 5
MIXTARD INNOLET  : 2
MIXTARD PEN  : 5
MIXTARD PORCINE HP  : 1
MIXTARD SUSNSFP  : 1
MIZOLASTINE LM  : 1
MIZOLLEN LM  : 1
MIZORIBINE  : 1
MNESIS  : 1
MOBIC  : 6
MOCLAMINE  : 1
MOCLOBEMIDE  : 1
MOCLOBEMIDE G GAM  : 1
MODAFINIL  : 4
MODAFINIL CEP  : 1
MODAMIDE  : 1
MODANE  : 1
MODECATE IM  : 2
MODERATAN  : 1
MODIGRAF  : 2
