"7848","HOMEOGENE N46 ","N/A"
"7849","HOMEOMUNYL RECIP ","N/A"
"7850","HOMEOPLASMINE ","N/A"
"7851","HOMEOPTIC RECIP UNIDOS ","N/A"
"7852","HORDENOL ","N/A"
"7853","HORMONEURYL ","N/A"
"7854","HOSPASOL ","SODIUM"
"7855","HUILE DE HAARLEM ","HUILE DE LIN"
"7856","HUILE DE HAARLEM ","SOUFRE"
"7857","HUILE DE HAARLEM ","TEREBENTHINE"
"7858","HUILE DE HAARLEM ","N/A"
"7859","HUILE DE PARAFFINE ","PARAFFINE"
"7860","HUILE DE PARAFFINE GILBERT ","PARAFFINE"
"7861","HUILE DE RICIN ","HUILE DE RICIN"
"7862","HUILE DE RICIN PROV ","HUILE DE RICIN"
"7863","HUILE FOIE DE MORUE ","HUILE FOIE MORUE"
"7864","HUILE FOIE MORUE ","N/A"
"7865","HUILE GOMENOLEE ","NIAOULI"
"7866","HUMAGEL ","PAROMOMYCINE"
"7867","HUMAGEL NR ","N/A"
"7868","HUMALOG ","INSULINE"
"7869","HUMALOG ","LISPRO"
"7870","HUMALOG SC IM ","N/A"
"7871","HUMALOG KWIKPEN ","INSULINE"
"7872","HUMALOG KWIKPEN ","LISPRO"
"7873","HUMALOG CART ","INSULINE"
"7874","HUMALOG CART ","LISPRO"
"7875","HUMALOG SC ","N/A"
"7876","HUMALOG BASAL PEN ","INSULINE"
"7877","HUMALOG BASAL PEN ","LISPRO"
"7878","HUMALOG BASAL ","INSULINE"
"7879","HUMALOG BASAL ","LISPRO"
"7880","HUMALOG BASAL KWIKPEN ","INSULINE"
"7881","HUMALOG BASAL KWIKPEN ","LISPRO"
"7882","HUMALOG HUMAJECT ","N/A"
"7883","HUMALOG MIX25 KWIKPEN ","INSULINE"
"7884","HUMALOG MIX25 KWIKPEN ","LISPRO"
"7885","HUMALOG MIX25 CA ","INSULINE"
"7886","HUMALOG MIX25 CA ","LISPRO"
"7887","HUMALOG MIX25 PEN ","INSULINE"
"7888","HUMALOG MIX25 PEN ","LISPRO"
"7889","HUMALOG MIX50 KWIKPEN ","INSULINE"
"7890","HUMALOG MIX50 KWIKPEN ","LISPRO"
"7891","HUMALOG MIX50 CA ","INSULINE"
"7892","HUMALOG MIX50 CA ","LISPRO"
"7893","HUMALOG MIX50 PEN ","INSULINE"
"7894","HUMALOG MIX50 PEN ","LISPRO"
"7895","HUMALOG PEN ","INSULINE"
"7896","HUMALOG PEN ","LISPRO"
"7897","HUMATIN ","N/A"
"7898","HUMATIN ","PAROMOMYCINE"
"7899","HUMEGON ET ","GONADOTROPHINE HUMAINE"
"7900","HUMEX AD EXPECT ","CARBOCISTEINE"
"7901","HUMEX AD EXPECTORANT ","CARBOCISTEINE"
"7902","HUMEX AD EXPECT SS ","CARBOCISTEINE"
"7903","HUMEX AD TX SECHE DEXTROMETORPHANE ","DEXTROMETHORPHANE"
"7904","HUMEX AD TX SECHE PHOLCODINE ","PHOLCODINE"
"7905","HUMEX AD. T.SEC DEXT. SS ","DEXTROMETHORPHANE"
"7906","HUMEX ALLERGIE CETIRIZINE ","CETIRIZINE"
"7907","HUMEX ALLERGIE LORATADINE ","LORATADINE"
"7908","HUMEX ","BENZALKONIUM"
"7909","HUMEX ","LIDOCAINE"
"7910","HUMEX CONJ ALLERG ","SODIUM"
"7911","HUMEX TX SECHE DEXTROMETORPHANE ","DEXTROMETHORPHANE"
"7912","HUMEX TX SECHE PHOLCODINE ","PHOLCODINE"
"7913","HUMEX EXPECTORANT SS SUCRE ","ACETYLCYSTEINE"
"7914","HUMEX FOURNIER ","BENZALKONIUM"
"7915","HUMEX FOURNIER ","N/A"
"7916","HUMEX FOURNIER AD ANC FORM SIRO ","N/A"
"7917","HUMEX FOURNIER AD ","PHOLCODINE"
"7918","HUMEX FOURNIER KINALDINE VIT C ","N/A"
"7919","HUMEX FOURNIER PECTORALE ","N/A"
"7920","HUMEX GORGE IRRITEE LIDOCAINE GOMME ","ENOXOLONE"
"7921","HUMEX GORGE IRRITEE LIDOCAINE GOMME ","ERYSIUM"
"7922","HUMEX GORGE IRRITEE LIDOCAINE GOMME ","LIDOCAINE"
"7923","HUMEX INHALER TAMPON IMPREGNE ","CAMPHRE"
"7924","HUMEX INHALER TAMPON IMPREGNE ","LEVOMENTHOL"
"7925","HUMEX INHALER TAMPON IMPREGNE ","SALICYLATE"
"7926","HUMEX MAL GORGE ","BENZALKONIUM"
"7927","HUMEX MAL GORGE ","LIDOCAINE"
"7928","HUMEX MAL GORGE FRUIT SS SUCRE ","BICLOTYMOL"
"7929","HUMEX MAL GORGE MENTHE PAS ","BICLOTYMOL"
"7930","HUMEX MAL GORGE MENTHE SS SUCR ","BICLOTYMOL"
"7931","HUMEX MAL GORGE MIEL CITR ","BICLOTYMOL"
"7932","HUMEX MAL GORGE ORANGE ","BICLOTYMOL"
"7933","HUMEX MAL GORGE SS SUCRE ","N/A"
"7934","HUMEX RHINITE ALLERG ","CETIRIZINE"
"7935","HUMEX RHINITE ALLERGIQUE ","CETIRIZINE"
"7936","HUMEX RHINITE ALLERGIQUE ","PSEUDOEPHEDRINE"
"7937","HUMEX RHUME ET ","PARACETAMOL"
"7938","HUMEX RHUME ET ","PSEUDOEPHEDRINE"
"7939","HUMEX RHUME DES FOINS MICROG ","BECLOMETASONE"
"7940","HUMEX TX SEC OXOM SIR ","OXOMEMAZINE"
"7941","HUMEX TX SEC OXOM SS ","OXOMEMAZINE"
"7942","HUMEXLIB ETAT GRIP ","PARACETAMOL"
"7943","HUMEXLIB PARACETAMOL CHLORPHENAMINE ","CHLORPHENAMINE"
"7944","HUMEXLIB PARACETAMOL CHLORPHENAMINE ","PARACETAMOL"
"7945","HUMIRA PEDIAT ","ADALIMUMAB"
"7946","HUMIRA ","ADALIMUMAB"
"7947","HUMORYL ","TOLOXATONE"
"7948","HUMOXAL ","BENZALKONIUM"
"7949","HUMOXAL ","PHENYLEPHRINE"
"7950","HUMULIN REGULAR ","N/A"
"7951","HUVANOF AD ","ACIDE ACETYLSALICYLIQUE"
"7952","HUVANOF NR ","ACIDE ACETYLSALICYLIQUE"
"7953","HUVANOF ","ACIDE ACETYLSALICYLIQUE"
"7954","HYALGAN ","SODIUM"
"7955","HYALURECTAL RECTALE ","N/A"
"7956","HYALURONIDASE CHOAY ","N/A"
"7957","HYALURONIDASE CHOAY ","HYALURONIDASE"
"7958","HYCAMTIN ","TOPOTECAN"
"7959","HYCAMTIN ","N/A"
"7960","HYDERGINE ","N/A"
"7961","HYDERGINE ","DIHYDROERGOTOXINE"
"7962","HYDRACORT ","HYDROCORTISONE"
"7963","HYDRAFUCA ","N/A"
"7964","HYDRALARM ","N/A"
"7965","HYDRALIN SAVON ","N/A"
"7966","HYDRALIN ","N/A"
"7967","HYDRAPERF ","N/A"
"7968","HYDRAPERF ","SODIUM CHLORURE"
"7969","HYDRASTIS ","N/A"
"7970","HYDRASTIS TB80 ","N/A"
"7971","HYDRASTIS DOLI ","N/A"
"7972","HYDRASTIS G ","N/A"
"7973","HYDRASTIS-CALENDULA OV ","N/A"
"7974","HYDREA ","HYDROXYCARBAMIDE"
"7975","HYDROCHLOROTHIAZIDE ","N/A"
"7976","HYDROCLONAZONE ","TOSYLCHLORAMIDE"
"7977","HYDROCORTANCYL ","PREDNISOLONE"
"7978","HYDROCORTANCYL ","N/A"
"7979","HYDROCORTISONE + FRAMYCETI DENT ","N/A"
"7980","HYDROCORTISONE ","N/A"
"7981","HYDROCORTISONE ACEPONATE ","N/A"
"7982","HYDROCORTISONE ACETATE RECT ","N/A"
"7983","HYDROCORTISONE ASTIER ","N/A"
"7984","HYDROCORTISONE BASE ","N/A"
"7985","HYDROCORTISONE BENZALK PROMEDIC ","N/A"
"7986","HYDROCORTISONE BIO LYO ","HYDROCORTISONE"
"7987","HYDROCORTISONE BUTYRATE ","N/A"
"7988","HYDROCORTISONE BUTYRATE EMUL ","N/A"
"7989","HYDROCORTISONE KERAPHARM CRE ","HYDROCORTISONE"
"7990","HYDROCORTISONE KERAPHARM ","N/A"
"7991","HYDROCORTISONE ","HYDROCORTISONE"
"7992","HYDROCORTISONE ROUSS ","N/A"
"7993","HYDROCORTISONE ROUSS ","HYDROCORTISONE"
"7994","HYDROCORTISONE UPJOHN ","HYDROCORTISONE"
"7995","HYDROMORPHONE ","N/A"
"7996","HYDROQUINIDINE HOUDE ","N/A"
"7997","HYDROQUINIDINE ","N/A"
"7998","HYDROS G10 ","N/A"
"7999","HYDROS G5 ","N/A"
"8000","HYDROSARPAN ","N/A"
"8001","HYDROSOL POLYVIT ","N/A"
"8002","HYDROSOL POLYVIT BON ","ACIDE ASCORBIQUE"
"8003","HYDROSOL POLYVIT BON ","ERGOCALCIFEROL"
"8004","HYDROSOL POLYVIT BON ","NICOTINAMIDE"
"8005","HYDROSOL POLYVIT BON ","PANTHENOL"
"8006","HYDROSOL POLYVIT BON ","PYRIDOXINE"
"8007","HYDROSOL POLYVIT BON ","RETINOL"
"8008","HYDROSOL POLYVIT BON ","RIBOFLAVINE"
"8009","HYDROSOL POLYVIT BON ","THIAMINE (VITAMINE B1)"
"8010","HYDROSOL POLYVIT BON ","TOCOPHEROL ALFA"
"8011","HYDROSOL POLYVIT BON ","N/A"
"8012","HYDROSOL POLYVIT LABAZ ","N/A"
"8013","HYDROSOL POLYVIT PDV ","N/A"
"8014","HYDROSOL POLYVIT ROCHE ","N/A"
"8015","HYDROTALCITE ","N/A"
"8016","HYDROXO ","N/A"
"8017","HYDROXOCOBALAMINE ","N/A"
"8018","HYDROXYBUTYRIQUE ","N/A"
"8019","HYDROXYCARBAMIDE ","N/A"
"8020","HYDROXYCARBAMIDE ","HYDROXYCARBAMIDE"
"8021","HYDROXYCHLOROQUINE ","N/A"
"8022","HYDROXYDES AL ET ","N/A"
"8023","HYDROXYDES AL ET ","MAGNESIUM"
"8024","HYDROXYDES AL ET ","OXYDE D'ALUMINIUM"
"8025","HYDROXYDES AL-MG ","N/A"
"8026","HYDROXYDES AL-MG ","MAGNESIUM"
"8027","HYDROXYPROGESTERONE ","N/A"
"8028","HYDROXYZINE ","N/A"
"8029","HYDROXYZINE ","HYDROXYZINE"
"8030","HYGROTON ","N/A"
"8031","HYGROTON ","CHLORTALIDONE"
"8032","HYGROTON RESERPINE ","CHLORTALIDONE"
"8033","HYGROTON RESERPINE ","RESERPINE"
"8034","HYMECROMONE ","N/A"
"8035","HYPALENE ","FLURAZEPAM"
"8036","HYPERAMINE ","N/A"
"8037","HYPERHES ","AMIDON"
"8038","HYPERHES ","HYDROXYETHYLAMIDON"
"8039","HYPERHES ","SODIUM CHLORURE"
"8040","HYPERIUM ","N/A"
"8041","HYPERPROTIDINE GUIGOZ ","N/A"
"8042","HYPERSTAT ","DIAZOXIDE"
"8043","HYPERTENSINE ","ANGIOTENSINAMIDE"
"8044","HYPNASMINE AD ","BUTOBARBITAL"
"8045","HYPNASMINE AD ","THEOPHYLLINE"
"8046","HYPNASMINE ","N/A"
"8047","HYPNOMIDATE ","N/A"
"8048","HYPNOMIDATE ","ETOMIDATE"
"8049","HYPNOVEL ","N/A"
"8050","HYPNOVEL AM ","N/A"
"8051","HYPOCHLORITE DE LOC ","N/A"
"8052","HYPOSTAMINE ","TRITOQUALINE"
"8053","HYPOSTOP ","N/A"
"8054","HYPOSULFENE ","N/A"
"8055","HYPOSULFENE ","SODIUM"
"8056","HYRVALAN ","ACIDE ASCORBIQUE"
"8057","HYRVALAN ","CHLORPHENAMINE"
"8058","HYRVALAN ","PARACETAMOL"
"8059","HYTACAND ","CANDESARTAN"
"8060","HYTACAND ","HYDROCHLOROTHIAZIDE"
"8061","HYTRAST BRONCHOGRAPHIE ","N/A"
"8062","HYTRINE ","N/A"
"8063","HYZAAR ","HYDROCHLOROTHIAZIDE"
"8064","HYZAAR ","LOSARTAN"
"8065","HYZAAR (AIP) (BBAPL) ","HYDROCHLOROTHIAZIDE"
"8066","HYZAAR (AIP) (BBAPL) ","LOSARTAN"
"8067","IALUM ","N/A"
"8068","IASOCHOLINE ","FLUOROCHOLINE"
"8069","IASODOPA ","FLUORODOPA"
"8070","IASOFLU ","SODIUM"
"8071","IBACITABINE ","N/A"
"8072","IBANDRONATE ","N/A"
"8073","IBANDRONIQUE ","N/A"
"8074","IBANDRONIQUE AC ","N/A"
"8075","IBECOR Gé ","PRAVASTATINE"
"8076","IBIS ","N/A"
"8077","IBITAZINA GU G/250 ","PIPERACILLINE"
"8078","IBITAZINA GU G/250 ","TAZOBACTAM"
"8079","IBITAZINA GU G/500 ","PIPERACILLINE"
"8080","IBITAZINA GU G/500 ","TAZOBACTAM"
"8081","IBRITUMOMAB TIUXETAN TROUSSE ","N/A"
"8082","IBRUTINIB ","N/A"
"8083","IBRUTINIB ","IBRUTINIB"
"8084","IBUALGIC ","IBUPROFENE"
"8085","IBUCAPS Gé ","IBUPROFENE"
"8086","IBUFETUM ","IBUPROFENE"
"8087","IBUPROFENE ","N/A"
"8088","IBUPROFENE + CODEINE ","N/A"
"8089","IBUPROFENE + PSEUDOEP ","N/A"
"8090","IBUPROFENE ORODIS ","N/A"
"8091","IBUPROFENE + LEVOMENTHOL ","N/A"
"8092","IBUPROFENE ACF PELL ","IBUPROFENE"
"8093","IBUPROFENE ","IBUPROFENE"
"8094","IBUPROFENE PELL ","IBUPROFENE"
"8095","IBUPROFENE FRANCE ","IBUPROFENE"
"8096","IBUPROFENE BOEHR PELL ","IBUPROFENE"
"8097","IBUPROFENE DU SAINT BERNARD ","IBUPROFENE"
"8098","IBUPROFENE GIBAUD ","IBUPROFENE"
"8099","IBUPROFENE MYC PELL ","IBUPROFENE"
"8100","IBUPROFENE NEP PELL ","IBUPROFENE"
"8101","IBUPROFENE RMO PELL ","IBUPROFENE"
"8102","IBUPROFENE UPSA ","IBUPROFENE"
"8103","IBUPROFENE URGO ","IBUPROFENE"
"8104","IBUPROFENE URGO TB60G ","IBUPROFENE"
"8105","IBUPROFENE ZF PELL ","IBUPROFENE"
"8106","IBUTABS PELL ","IBUPROFENE"
"8107","IBUTOP ","IBUPROFENE"
"8108","ICACINE ","DIBEKACINE"
"8109","ICANDRA ","METFORMINE"
"8110","ICANDRA ","VILDAGLIPTINE"
"8111","ICATIBANT ","N/A"
"8112","ICAVEX ET ","MOXISYLITE"
"8113","ICAZ ","ISRADIPINE"
"8114","ICLUSIG ","PONATINIB"
"8115","IDARAC ","FLOCTAFENINE"
"8116","IDARUBICINE ","N/A"
"8117","IDARUBICINE ","IDARUBICINE"
"8118","IDEBENONE ","N/A"
"8119","IDELALISIB ","N/A"
"8120","IDELALISIB GLD ","N/A"
"8121","IDEOLAXYL ","ALOES"
"8122","IDEOLAXYL ","SENE"
"8123","IDEOS ","N/A"
"8124","IDROCILAMIDE ","N/A"
"8125","IDROCOL ","N/A"
"8126","IDULIAN ","N/A"
"8127","IDURSULFASE ","N/A"
"8128","IDUVIRAN ","N/A"
"8129","IFENPRODIL ","N/A"
"8130","IFIRMACOMBI ","HYDROCHLOROTHIAZIDE"
"8131","IFIRMACOMBI ","IRBESARTAN"
"8132","IFIRMASTA PELL ","IRBESARTAN"
"8133","IFOSFAMIDE ","N/A"
"8134","IFOSFAMIDE ","IFOSFAMIDE"
"8135","IG HUM ANTI-HEPB SRG ","N/A"
"8136","IG ANTI CMV LFB IV ","IMMUNOGLOBULINE CMV HUMAINE"
"8137","IG ANTI HA ","N/A"
"8138","IG ANTI THYMOCYTE EQUINE ","N/A"
"8139","IG ANTIOREILLONS ","N/A"
"8140","IG ANTIRUBEOLE ","N/A"
"8141","IG ANTIVACCINE VARIOLE ","N/A"
"8142","IG ANTIVARICELLE ZONA ","N/A"
"8143","IG GAM ET ","N/A"
"8144","IG HUM HEP B ","N/A"
"8145","IG HUM HEP B LFB ","IMMUNOGLOBULINE HEPATITE B HUMAINE"
"8146","IG HUM HEP B LFB IV ","IMMUNOGLOBULINE HEPATITE B HUMAINE"
"8147","IG TETANIQUE ","FRAGMENT F(ab') TETANIQUE EQUIN"
"8148","IKARAN ","DIHYDROERGOTAMINE"
"8149","IKERVIS ","CICLOSPORINE"
"8150","IKOREL ","NICORANDIL"
"8151","ILARIS ET FL+FL ","CANAKINUMAB"
"8152","ILARIS ","CANAKINUMAB"
"8153","ILIADINE ","N/A"
"8154","ILOMEDINE ","ILOPROST"
"8155","ILOPROST ","N/A"
"8156","IMATINIB ","N/A"
"8157","IMBRUVICA ","IBRUTINIB"
"8158","IMEGUL ","CASCARA"
"8159","IMEGUL ","ISPAGHUL"
"8160","IMETH ","METHOTREXATE"
"8161","IMIDAPRIL ","N/A"
"8162","IMIGLUCERASE ","N/A"
"8163","IMIGRANE ","N/A"
"8164","IMIGRANE ","SUMATRIPTAN"
"8165","IMIGRANE AUTO-INJ ","SUMATRIPTAN"
"8166","IMIJECT ","SUMATRIPTAN"
"8167","IMIJECT AUTO-INJ ","N/A"
"8168","IMIPENEM CIL ","CILASTATINE"
"8169","IMIPENEM CIL ","IMIPENEME"
"8170","IMIPENEM CIL GER ","CILASTATINE"
"8171","IMIPENEM CIL GER ","IMIPENEME"
"8172","IMIPENEM CIL HPF ","N/A"
"8173","IMIPENEM CIL ","N/A"
"8174","IMIPENEM CIL KBI ","N/A"
"8175","IMIPENEM CIL INJS ","N/A"
"8176","IMIPENEME CIL ","N/A"
"8177","IMIPRAMINE ","N/A"
"8178","IMIQUIMOD ","N/A"
"8179","IMIZINE DENT ","METRONIDAZOLE"
"8180","IMMENOCTAL ","SECOBARBITAL"
"8181","IMMU ORR ET ","N/A"
"8182","IMMUCYST ET ","N/A"
"8183","IMMUCYST ","BACILLE"
"8184","IMMUCYST ","CALMETTE ET GUERIN (BCG)"
"8185","IMMUCYST VESICALE ","BACILLE"
"8186","IMMUCYST VESICALE ","CALMETTE ET GUERIN (BCG)"
"8187","IMMUGRIP ","VIRUS GRIPPE A"
"8188","IMMUN BCG ","N/A"
"8189","IMMUNOGLOBULINE HUM ","N/A"
"8190","IMMUNOGLOBULINE ","N/A"
"8191","IMMU-PHILUS LYO ET IM ","N/A"
"8192","IMMUSEVEN ET ","FACTEUR DE COAGULATION HUMAIN"
"8193","IMNOVID ","POMALIDOMIDE"
"8194","IMOCUR ","N/A"
"8195","IMODIUM ","N/A"
"8196","IMODIUM ","LOPERAMIDE"
"8197","IMODIUMCAPS ","LOPERAMIDE"
"8198","IMODIUMDUO ","DIMETICONE"
"8199","IMODIUMDUO ","LOPERAMIDE"
"8200","IMODIUMLINGUAL LYOPHILISAT ","LOPERAMIDE"
"8201","IMODIUMLIQUICAPS ","LOPERAMIDE"
"8202","IMOGAM RAGE ","IMMUNOGLOBULINE ANTIRABIQUE HUMAINE"
"8203","IMONOGAS ","SIMETHICONE"
"8204","IMOSEPTYL ","NIFUROXAZIDE"
"8205","IMOSSEL ","LOPERAMIDE"
"8206","IMOSSELDUO ","LOPERAMIDE"
"8207","IMOSSELDUO ","SIMETHICONE"
"8208","IMOSSELLINGUAL LYOPHILISAT ","LOPERAMIDE"
"8209","IMOVANE ","N/A"
"8210","IMOVANE ","ZOPICLONE"
"8211","IMOVAX OREILLONS ET ","N/A"
"8212","IMOVAX POLIO ","VIRUS POLIOMYELITE"
"8213","IMPAVIDO ","MILTEFOSINE"
"8214","IMPORTAL ","LACTITOL"
"8215","IMPORTAL ","N/A"
"8216","IMPORTAL JEUNE ","LACTITOL"
"8217","IMUDON ","N/A"
"8218","IMUDON ","CORYNEBACTERIUM"
"8219","IMUDON ","FUSOBACTERIUM"
"8220","IMUDON ","LACTOBACILLUS"
"8221","IMUDON ","PSEUDODIPHTERICUM"
"8222","IMUDON ","STAPHYLOCOCCUS AUREUS"
"8223","IMUDON ","STREPTOCOCCUS SANGUIS"
"8224","IMUKIN MICROG/0.5ML ","INTERFERON GAMMA"
"8225","IMUKIN MICROG/0.5ML ","RECOMBINANT"
"8226","IMURAN ","N/A"
"8227","IMUREL ","AZATHIOPRINE"
"8228","IMUREL IV ","AZATHIOPRINE"
"8229","INADROX ET ","N/A"
"8230","INCITAL ","N/A"
"8231","INCIVO ","TELAPREVIR"
"8232","INCRELEX ","MECASERMINE"
"8233","INDAC/GLYCOP INH ","N/A"
"8234","INDACATEROL MCG INH ","N/A"
"8235","INDAMIREX ","N/A"
"8236","INDAPAMIDE ","N/A"
"8237","INDAPAMIDE ","INDAPAMIDE"
"8238","INDAPAMIDE MURAT ","INDAPAMIDE"
"8239","INDIARAL ","LOPERAMIDE"
"8240","INDIMACIS ","N/A"
"8241","INDINAVIR ","N/A"
"8242","INDIUM CHLORURE SOLMARQ ","N/A"
"8243","INDIUM CHLORURE MARQUAGE ","N/A"
"8244","INDIUM OXINATE MARQUAGE ","N/A"
"8245","INDIUM PENTET. ","N/A"
"8246","INDIUM PENTETREOT ","N/A"
"8247","INDO PAED ","N/A"
"8248","INDOBIOTIC ","N/A"
"8249","INDOBIOTIC ","INDOMETACINE"
"8250","INDOCID ","INDOMETACINE"
"8251","INDOCID ","N/A"
"8252","INDOCID ET ","INDOMETACINE"
"8253","INDOCIN ","INDOMETACINE"
"8254","INDOCOLLYRE ","INDOMETACINE"
"8255","INDOCOLLYRE ET ","N/A"
"8256","INDOLACINE RECT ","INDOMETACINE"
"8257","INDOLACINE ","INDOMETACINE"
"8258","INDOMET ","INDOMETACINE"
"8259","INDOMETACINE ","N/A"
"8260","INDORAMINE ","N/A"
"8261","INDUCTOR ET ","GONADOTROPHINE HUMAINE"
"8262","INDUCTOS ","DIBOTERMINE"
"8263","INDUSIL T ","COBALT"
"8264","INDUSIL T ","COBAMAMIDE"
"8265","INDUSIL T ","N/A"
"8266","INEGY ","EZETIMIBE"
"8267","INEGY ","SIMVASTATINE"
"8268","INEKA ","BENZALKONIUM"
"8269","INEKA ","PHENYLMERCURE"
"8270","INERPAN FILM ","N/A"
"8271","INEXIUM ","ESOMEPRAZOLE"
"8272","INEXIUM ","MAGNESIUM"
"8273","INEXIUM ","N/A"
"8274","INEXIUM (AIP) (MWI IT) ","ESOMEPRAZOLE"
"8275","INEXIUM (AIP) (MWI IT) ","MAGNESIUM"
"8276","INFANGYL ","N/A"
"8277","INFANRIX HEXA ET B ","N/A"
"8278","INFANRIX HEXA ET ","N/A"
"8279","INFANRIX POLIO IM ","N/A"
"8280","INFANRIXQUINTA ET ","N/A"
"8281","INFANRIXTETRA IM ","N/A"
"8282","INFERGEN MICROG/0.3ML ","INTERFERON ALFA"
"8283","INFERGEN MICROG/0.3ML ","RECOMBINANT"
"8284","INFIBRAN ","SON DE BLE"
"8285","INFIBRAN ","N/A"
"8286","INFLACED ","PIROXICAM"
"8287","INFLECTRA ","INFLIXIMAB"
"8288","INFLIXIMAB ","N/A"
"8289","INFLUVAC DUPHAR ","N/A"
"8290","INFLUVAC ","ANTIGENE GRIPPE"
"8291","INFLUVAC ","VIRUS GRIPPE A"
"8292","INFLUVAC ","VIRUS GRIPPE B"
"8293","INFRACYANINE + ","VERT INDOCYANINE"
"8294","INFUSANES ORTHO ","N/A"
"8295","INFUSEX E ","N/A"
"8296","INFUSEX F DOS ","N/A"
"8297","INFUSEX K ","N/A"
"8298","INFUSEX L ","N/A"
"8299","INFUSEX O ","N/A"
"8300","INFUSEX T ","N/A"
"8301","INGENOL MEBUTATE ","N/A"
"8302","INHALANTYL ","BAUME DU PEROU"
"8303","INHALANTYL ","BERGAMOTE"
"8304","INHALANTYL ","CITRON"
"8305","INHALANTYL ","ORANGE"
"8306","INHALANTYL ","THYM"
"8307","INHALESENS MENTHOL ","N/A"
"8308","INHAXOL ","N/A"
"8309","INHAZYL ","N/A"
"8310","INIPEPSIA ","N/A"
"8311","INIPOMP ","N/A"
"8312","INIPROL ","N/A"
"8313","INLYTA ","AXITINIB"
"8314","INNOBRAND ET ","N/A"
"8315","INNOBRANDUO ET ","FACTEUR DE COAGULATION HUMAIN"
"8316","INNOHEP AXa/0.5ML ","TINZAPARINE"
"8317","INNOHEP AXa/0.7ML ","TINZAPARINE"
"8318","INNOHEP AXa/0.9ML ","TINZAPARINE"
"8319","INNOHEP AXa/0.25ML ","TINZAPARINE"
"8320","INNOHEP AXa/2ML ","TINZAPARINE"
"8321","INNOHEP AXa/0.35ML ","TINZAPARINE"
"8322","INNOHEP AXa/0.45ML ","TINZAPARINE"
"8323","INNOLYRE ","OXYTETRACYCLINE"
"8324","INNOVAIR INH ","BECLOMETASONE"
"8325","INNOVAIR INH ","FORMOTEROL"
"8326","INNOVAIR NEXTHALER INH ","BECLOMETASONE"
"8327","INNOVAIR NEXTHALER INH ","FORMOTEROL"
"8328","INOCOR ","AMRINONE"
"8329","INOD'AIL ","AIL"
"8330","INOFER ","N/A"
"8331","INOFER ","ACIDE SUCCINIQUE"
"8332","INOLAXINE ","N/A"
"8333","INOLIMOMAB ","N/A"
"8334","INOMAX GAZ ","N/A"
"8335","INOMAX GAZ ","MONOXYDE D'AZOTE"
"8336","INONGAN ","N/A"
"8337","INOPHYLINE ","N/A"
"8338","INOPHYLINE AD ","N/A"
"8339","INOPHYLINE ","THEOPHYLLINE"
"8340","INOPHYLINE PAPAVERIQUE ","ACIDE SORBIQUE"
"8341","INOPHYLINE PAPAVERIQUE ","PAPAVERINE"
"8342","INOPHYLINE SEDATIVE ","PHENOBARBITAL"
"8343","INOPHYLINE SEDATIVE ","THEOPHYLLINE"
"8344","INOPHYLINE SEDATIVE ","N/A"
"8345","INORIAL ","BILASTINE"
"8346","INOSINE PHOSPHATE SODIQ ","N/A"
"8347","INOSINE PRANOBEX ","N/A"
"8348","INOTYOL ","N/A"
"8349","INOVELON ","RUFINAMIDE"
"8350","INSADOL ","MAIS"
"8351","INSIDON ","OPIPRAMOL"
"8352","INSOMNYL AD ","N/A"
"8353","INSOMNYL ","N/A"
"8354","INSOMNYL ","AUBEPINE"
"8355","INSOMNYL ","PROMETHAZINE"
"8356","INSPRA ","N/A"
"8357","INSPRA ","EPLERENONE"
"8358","INSTANYL ","FENTANYL"
"8359","INSTILLAGEL ","N/A"
"8360","INSTILLAGEL ","LIDOCAINE"
"8361","INSULATARD ","INSULINE HUMAINE"
"8362","INSULATARD FLEXPEN STY ","INSULINE HUMAINE"
"8363","INSULATARD HM ","N/A"
"8364","INSULATARD HM HP ","N/A"
"8365","INSULATARD INNOLET STY ","INSULINE HUMAINE"
"8366","INSULATARD NPH ","INSULINE HUMAINE"
"8367","INSULATARD NPH INNOLET300UI/3ML ","N/A"
"8368","INSULATARD NPH NOVO ","N/A"
"8369","INSULATARD NPH PENF ","N/A"
"8370","INSULATARD NPH PENFILL300UI/3ML ","N/A"
"8371","INSULATARD CAR ","INSULINE HUMAINE"
"8372","INSULATARD PORC HP ","N/A"
"8373","INSULINE ASPART INTERM RAPIDE ","N/A"
"8374","INSULINE ASPART RAPIDE ","N/A"
"8375","INSULINE CHOAY ","INSULINE BOVINE"
"8376","INSULINE DETEMIR LENTE ","N/A"
"8377","INSULINE GLARGINE LENTE ","N/A"
"8378","INSULINE GLULISINE RAPIDE ","N/A"
"8379","INSULINE HUMAIN DEBUT RAPID ","N/A"
"8380","INSULINE HUMAINE ","N/A"
"8381","INSULINE HUMAINE INTERM ","N/A"
"8382","INSULINE HUMAINE PORCINE ","N/A"
"8383","INSULINE HUMAINE RAPIDE ","N/A"
"8384","INSULINE LISPRO DEBUT RAPIDE ","N/A"
"8385","INSULINE LISPRO RAPIDE ","N/A"
"8386","INSULINE NPH ","N/A"
"8387","INSULINE ZINC PRO CHOAY ","N/A"
"8388","INSUMAN POMPE ","N/A"
"8389","INSUMAN ","N/A"
"8390","INSUMAN INTERMED ","N/A"
"8391","INSUMAN CART ","N/A"
"8392","INSUMAN BASAL STY ","INSULINE HUMAINE"
